sample_id,start_time,end_time,CO2_slope,CO2_r2,CO2_adj_r2,CO2_p_value,CH4_slope,CH4_r2,CH4_adj_r2,CH4_p_value,Habitat,Bracken,Headspace height (cm),Headspace volume (m3),Chamber volume (m3),Tube internal diameter  (m),Tube length (m),Tube volume (m3),White plastic fitting internal volume (m3),Los Gatos internal volume (ml),V (m3),V (L) no rhizons,Rhizon volume (L),V (L),p (atm),A (m2),R (L atm mol-1 K-1),T (K),Rack,Rainfall mix,Rainfall volume (ml),CO2 flux (micromol CO2 per s per m2),CH4 flux (nmol CH4 per s per m2)
33-170-GB,2025-11-03T11:27:08Z,2025-11-03T11:28:43Z,0.08872941388208037,0.9484468152173877,0.9479041501144129,5.692750011119661e-63,-7.783087351759603e-5,0.4543130847307276,0.44856901193841947,3.8269417404331813e-14,Grassland,Present,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.0025,1.320539299,1,0.008171282,0.082058,288,1,1,776,0.6067577452183818,-0.5322303310452837
39-173-GG,2025-11-03T11:36:07Z,2025-11-03T11:37:42Z,0.08397573549962034,0.8939649348982518,0.8928487763182333,4.4116116466597155e-48,-4.694153099657977e-5,0.3698211499808312,0.36318768840168214,3.936810127160675e-11,Grassland,Absent,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.0025,1.361395711,1,0.008171282,0.082058,288,1,1,613,0.5920175484063984,-0.33093142839057077
48-131-HB,2025-11-03T15:33:12Z,2025-11-03T15:34:47Z,-0.03297312587953446,0.5702287671929266,0.5657048594791679,4.067915163717227e-19,-9.980785830988522e-5,0.7415676570935189,0.7388473166418718,1.1528936205570592e-29,Heathland,Present,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.0025,1.524821361,1,0.008171282,0.082058,288,2,1,776,-0.2603607258803764,-0.7880977536999705
46-126-HH,2025-11-03T11:57:08Z,2025-11-03T11:58:43Z,0.06363658252013327,0.9279664964262786,0.9272082490202395,4.578391859035984e-56,-2.5149601692171194e-5,0.17261831809391434,0.163909037231745,2.3178699880702364e-5,Heathland,Absent,4.66,3.80782e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001417826,1.417826176,0.0025,1.415326176,1,0.008171282,0.082058,288,2,1,940,0.4664013226308327,-0.1843249123121313
41-157-GG,2025-11-03T15:22:06Z,2025-11-03T15:25:16Z,0.2971880016654166,0.9974400373484675,0.9974267732932782,4.505001697376951e-252,-6.560437286185556e-5,0.8038195203798958,0.8028030412108798,3.521775048750171e-70,Grassland,Absent,3,2.45138e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001282183,1.282182886,0.0025,1.279682886,1,0.008171282,0.082058,288,2,1,695,1.9693822504848189,-0.4347419369029027
25-174-GB,2025-11-03T12:06:07Z,2025-11-03T12:07:42Z,0.1034241762625032,0.9462625480027741,0.945702782877803,9.434431212094542e-63,-1.1330928927281646e-4,0.7578760488285743,0.7553539243372053,2.525118842556707e-31,Grassland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.0025,1.402252124,1,0.008171282,0.082058,288,2,1,695,0.7510079993135113,-0.8227881112094069
42-144-HB,2025-11-03T12:00:06Z,2025-11-03T12:01:41Z,0.14249468634669554,0.9635566840391201,0.9631730701869003,3.950728549548503e-70,-2.3922324042114268e-4,0.9437645954649914,0.943172643838307,3.545714772974752e-61,Heathland,Present,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.0025,1.361395711,1,0.008171282,0.082058,288,2,1,940,1.0045682168784433,-1.6864914069921975
10-129-HH,2025-11-03T12:09:10Z,2025-11-03T12:10:45Z,0.051798782077776245,0.8700817154332323,0.8687141545430558,6.931504684101799e-44,-4.577379197256296e-5,0.3960847582622114,0.389727755717603,5.044504417619829e-12,Heathland,Absent,2,1.63426e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00120047,1.200470061,0.0025,1.197970061,1,0.008171282,0.082058,288,2,1,695,0.32133786127728386,-0.2839613563293677
17-166-GB,2025-11-03T15:26:43Z,2025-11-03T15:28:18Z,0.05177670301112534,0.8422365233225133,0.8405758551469609,7.139879282609487e-40,-1.8681502591684046e-4,0.9227867235015569,0.9219739521699943,1.2427392762303966e-54,Grassland,Present,5,4.08564e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001445609,1.445608536,0.0025,1.443108536,1,0.008171282,0.082058,288,2,1,613,0.3869276571704435,-1.3960699715991383
30-155-GG,2025-11-03T15:36:09Z,2025-11-03T15:37:44Z,0.2481277383379549,0.9939821729276961,0.9939188273795666,2.73278161489983e-107,-4.393799468752096e-5,0.37152604955408747,0.36491053428623577,3.453912126120602e-11,Grassland,Absent,3.83,3.1296e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001350005,1.350004531,0.0025,1.347504531,1,0.008171282,0.082058,288,2,1,776,1.7314180351445985,-0.3065962594091179
32-123-HB,2025-11-03T12:12:02Z,2025-11-03T12:13:37Z,-0.013686722586239566,0.2336616536747114,0.22559493423970833,5.296468831974753e-7,-1.871259686708413e-4,0.8815033211702347,0.8802559877088687,8.704965524645638e-46,Heathland,Present,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.0025,1.524821361,1,0.008171282,0.082058,288,2,1,695,-0.10807240540359069,-1.4775745924789063
16-128-HH,2025-11-03T15:29:43Z,2025-11-03T15:31:45Z,0.2133247876790764,0.9704278950460746,0.970187471428563,6.633993571804143e-96,8.107468689770815e-6,0.02795477264336692,0.02005196591689029,0.06236684061037234,Heathland,Absent,4.75,3.88136e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00142518,1.42518033,0.0025,1.42268033,1,0.008171282,0.082058,288,2,1,858,1.571610909480015,0.0597295156354735
54-164-GB,2025-11-03T15:39:09Z,2025-11-03T15:40:43Z,0.10306427956377967,0.9556835393319926,0.9552170502723293,4.2994381969379634e-66,-1.482643622567771e-4,0.8377414951579668,0.8360335108964717,2.7187683387669287e-39,Grassland,Present,3,2.45138e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001282183,1.282182886,0.0025,1.279682886,1,0.008171282,0.082058,288,2,1,940,0.682978322457399,-0.9825067020595218
50-160-GG,2025-11-03T12:03:07Z,2025-11-03T12:04:42Z,0.19094786817830664,0.9648849823225875,0.9645153505575621,6.767794683759664e-71,-1.663209706582607e-4,0.8762979215122084,0.8749957943702317,6.728016663249295e-45,Grassland,Absent,4.25,3.4728e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001384324,1.384323917,0.0025,1.381823917,1,0.008171282,0.082058,288,2,1,776,1.3663561163133673,-1.1901346566377045
53-149-HB,2025-11-03T16:00:09Z,2025-11-03T16:01:44Z,0.0415681809682474,0.832594586373615,0.8308324241249163,1.2019158574761036e-38,-4.983676089558196e-4,0.9855272115567205,0.9853748664152123,3.4774870460788885e-89,Heathland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.0025,1.402252124,1,0.008171282,0.082058,288,3,2,858,0.3018446706776785,-3.618864316352928
23-146-HH,2025-11-03T16:09:04Z,2025-11-03T16:10:39Z,-0.02637813593081038,0.3686451585739064,0.36199931813784214,4.3078519878463497e-11,-1.1185242873059702e-5,0.03865383690582279,0.028534403610094627,0.05359158438629536,Heathland,Absent,8,6.53703e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001690747,1.690747011,0.0025,1.688247011,1,0.008171282,0.082058,288,3,2,776,-0.2306091192937636,-0.09778625050719798
45-161-GB,2025-11-03T15:42:09Z,2025-11-03T15:43:44Z,-0.11573115520230932,0.9629912763164188,0.9626017108039601,8.211026388303288e-70,-1.1006527476625509e-4,0.5864620115702638,0.5821089801131086,6.444578663132194e-20,Grassland,Present,4.25,3.4728e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001384324,1.384323917,0.0025,1.381823917,1,0.008171282,0.082058,288,3,1,858,-0.8281316427739615,-0.7875885853313204
36-178-GG,2025-11-03T15:51:05Z,2025-11-03T15:52:40Z,-0.07753833657151996,0.6081453051811644,0.6040205189199135,4.903794399929854e-21,-2.6610921193705633e-4,0.950696107054701,0.9501771187079083,6.831879640120475e-64,Grassland,Absent,6.75,5.51562e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001588606,1.58860598,0.0025,1.58610598,1,0.008171282,0.082058,288,3,1,858,-0.6368616067258889,-2.185689657173305
2-138-HB,2025-11-03T16:12:06Z,2025-11-03T16:13:41Z,0.13639225727472754,0.8514705488334945,0.8499070809264786,4.047346132498076e-41,-3.308731049922402e-5,0.17429670112569878,0.1656050874533378,2.0955746952400704e-5,Heathland,Present,5,4.08564e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001445609,1.445608536,0.0025,1.443108536,1,0.008171282,0.082058,288,3,2,613,1.019260275266254,-0.2472616985825632
5-139-HH,2025-11-03T15:45:09Z,2025-11-03T15:46:44Z,0.04016293491518196,0.7063183704720992,0.7032269848981213,5.125541215861329e-27,-7.892111465291868e-5,0.6052125281722696,0.6010568705740829,7.004337087825619e-21,Heathland,Absent,3.75,3.06423e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001343468,1.343467505,0.0025,1.340967505,1,0.008171282,0.082058,288,3,1,613,0.27889458441188886,-0.548034438193623
18-167-GB,2025-11-03T15:54:13Z,2025-11-03T15:55:48Z,0.08121871083375957,0.8825931445246352,0.8813572828880525,5.609197061779623e-46,-2.731047399730855e-4,0.9513734695827547,0.9508616113678363,3.5400734939240945e-64,Grassland,Present,2.25,1.83854e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001220898,1.220898268,0.0025,1.218398268,1,0.008171282,0.082058,288,3,1,776,0.5124384991158462,-1.7231175133976595
43-180-GG,2025-11-03T16:03:06Z,2025-11-03T16:04:41Z,0.3399862015556872,0.9820383747717837,0.9818512745089898,1.3247029671267253e-85,-3.0620802884849284e-5,0.21234605828051736,0.20414132972093935,1.7993458263087343e-6,Grassland,Absent,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.0025,1.320539299,1,0.008171282,0.082058,288,3,2,613,2.324925321105416,-0.2093940273276158
29-148-HB,2025-11-03T15:48:09Z,2025-11-03T15:49:44Z,0.04718166597786335,0.8109950994482927,0.8090055741793274,3.880247871348433e-36,-1.1689444284607147e-4,0.813218149356611,0.8112520246129964,2.209054417896937e-36,Heathland,Present,3.25,2.65567e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001302611,1.302611093,0.0025,1.300111093,1,0.008171282,0.082058,288,3,1,858,0.3176509228166275,-0.7869927200029669
19-147-HH,2025-11-03T15:57:10Z,2025-11-03T15:58:46Z,0.15096241075830624,0.5141790096788181,0.5091183743629725,1.002039031154504e-16,-1.2782621472986582e-4,0.7176557645412356,0.7147146787552068,4.143592924327657e-28,Heathland,Absent,2.25,1.83854e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001220898,1.220898268,0.0025,1.218398268,1,0.008171282,0.082058,288,3,2,940,0.9524769649476028,-0.8065022573173511
38-156-GB,2025-11-03T16:06:06Z,2025-11-03T16:07:41Z,0.05491052662851549,0.8418866524133957,0.8402223013861683,7.933722496944295e-40,-1.0104772779141701e-4,0.7586705219374464,0.7561302116420512,4.410507513783179e-31,Grassland,Present,6.25,5.10705e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00154775,1.547749567,0.0025,1.545249567,1,0.008171282,0.082058,288,3,2,695,0.43939046196463843,-0.808577344288131
59-172-GG,2025-11-03T16:15:08Z,2025-11-03T16:16:43Z,0.18426303340252534,0.974548891880027,0.9742837761704439,2.449499858028521e-78,-4.385024744024243e-5,0.39615491447357654,0.38986486149934296,3.878386430049859e-12,Grassland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.002,1.25975468,1,0.008171282,0.082058,288,3,2,695,1.2020446023363955,-0.2860582086017931
9-134-HB,2025-11-03T16:27:05Z,2025-11-03T16:28:40Z,0.11179082738679867,0.8780099296646517,0.8767391997653252,1.2047177084483173e-45,1.0069653154333241e-5,0.032409376507093524,0.022330307512375636,0.07609236118939752,Heathland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.002,1.402752124,1,0.008171282,0.082058,288,4,2,776,0.81205134729375406,0.07314621066775229
7-136-HH,2025-11-03T16:36:04Z,2025-11-03T16:37:39Z,0.05286340005324805,0.8331822345783135,0.8314262581001906,1.0166762144265289e-38,-6.317662719800991e-5,0.5255844100538919,0.5205905617386697,4.6260567734602964e-17,Heathland,Absent,4.75,3.88136e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00142518,1.42518033,0.002,1.42318033,1,0.008171282,0.082058,288,4,2,940,0.3895932385180666,-0.4655997677774976
15-154-GB,2025-11-03T16:45:05Z,2025-11-03T16:46:42Z,0.07124185966126811,0.8374832113654794,0.8358077805548143,4.716978022038961e-40,-1.080665235165408e-4,0.8108022784891126,0.8088517865147735,7.627475818110363e-37,Grassland,Present,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.0025,1.361395711,1,0.008171282,0.082058,288,4,2,940,0.5022454504226084,-0.761854337284776
35-182-GG,2025-11-03T16:18:07Z,2025-11-03T16:19:42Z,0.20236251151256027,0.990518934866685,0.9904191341810711,6.526417372843406e-98,-4.1012210707006266e-5,0.380629088704561,0.3741093949014511,1.7074145855650525e-11,Grassland,Absent,5,4.08564e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001445609,1.445608536,0.002,1.443608536,1,0.008171282,0.082058,288,4,2,776,1.5127803961959159,-0.306590721267879
1-137-HB,2025-11-03T16:39:00Z,2025-11-03T16:40:35Z,0.05407882666848167,0.8408712530475986,0.8391962136059943,1.0759396063861689e-39,-5.747943371902368e-5,0.5191991462848193,0.5141380846667648,8.781388146967505e-17,Heathland,Present,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.002,1.361895711,1,0.008171282,0.082058,288,4,2,940,0.3813884162341995,-0.40537103969590565
6-125-HH,2025-11-03T16:48:05Z,2025-11-03T16:49:40Z,0.04135265639964159,0.4563552953279336,0.4506327194892803,3.195741390313749e-14,-1.5224326076728771e-5,0.06754808882743023,0.0577328055519295,0.01014413343420884,Heathland,Absent,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.002,1.525321361,1,0.008171282,0.082058,288,4,2,613,0.3266338206905056,-0.12025297107450426
26-159-GB,2025-11-03T16:21:10Z,2025-11-03T16:22:45Z,0.06324353980754975,0.8272982539040695,0.8254803407872703,5.293819893975004e-38,-6.54324836162322e-5,0.612237195357827,0.6081554816247514,2.96876425279348e-21,Grassland,Present,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.002,1.321039299,1,0.008171282,0.082058,288,4,2,940,0.4326416169914267,-0.4476159241186615
34-163-GG,2025-11-03T16:30:05Z,2025-11-03T16:31:41Z,0.09840404728868672,0.9153558719578141,0.914474162290708,2.838688597175974e-53,-5.0352883819380795e-5,0.467119896990769,0.4615690625844229,8.876798179145809e-15,Grassland,Absent,5.25,4.28992e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001466037,1.466036742,0.002,1.464036742,1,0.008171282,0.082058,288,4,2,695,0.7460386420290326,-0.3817444312697012
55-124-HB,2025-11-03T16:51:03Z,2025-11-03T16:52:38Z,-0.05449628315966623,0.8249138045200781,0.8230899899838289,4.2327733449925336e-38,-9.252103000553493e-5,0.6859291601625443,0.6826575889142374,7.028342883550497e-26,Heathland,Present,3,2.45138e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001282183,1.282182886,0.0025,1.279682886,1,0.008171282,0.082058,288,4,2,858,-0.3611317151789664,-0.6131111393070661
51-132-HH,2025-11-03T16:24:05Z,2025-11-03T16:25:40Z,0.10591466192883563,0.5684852923753982,0.5639430322951393,4.937771568195747e-19,-5.150527357722682e-5,0.4054337105851981,0.39917511806504236,2.3776581986019848e-12,Heathland,Absent,4.25,3.4728e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001384324,1.384323917,0.0025,1.381823917,1,0.008171282,0.082058,288,4,2,695,0.7578882525076981,-0.36855371178546786
28-176-GB,2025-11-03T16:33:06Z,2025-11-03T16:34:41Z,0.09045294124568058,0.9101542296925503,0.9092084847419456,1.6713782976489355e-51,-1.556416954427756e-4,0.8912620476334421,0.8901174376085309,1.460470422174008e-47,Grassland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.002,1.402752124,1,0.008171282,0.082058,288,4,2,613,0.6570524122796828,-1.1305851422145863
58-162-GG,2025-11-03T16:42:01Z,2025-11-03T16:43:36Z,0.25154244544259347,0.9923446740354432,0.9922640916568689,2.5225789231680688e-102,-9.574877926617055e-5,0.7765383842264125,0.7741861566919537,1.1290524653517983e-32,Grassland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.0025,1.25925468,1,0.008171282,0.082058,288,4,2,858,1.640292269426393,-0.6243716926619316
47-145-HB,2025-11-03T16:54:05Z,2025-11-03T16:55:45Z,0.05304590002691005,0.6471801330828533,0.6436519344136817,2.3480195533079133e-24,-2.1372505397572836e-5,0.1483368543682272,0.13982022291190943,6.41027297072466e-5,Heathland,Present,5.5,4.49421e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001486465,1.486464949,0.0025,1.483964949,1,0.008171282,0.082058,288,5,2,613,0.4076353617556239,-0.16423868696626803
44-153-HH,2025-11-03T17:00:07Z,2025-11-03T17:01:46Z,0.12500177731785458,0.9593863098296375,0.9589801729279338,2.2044491829051277e-71,-3.2148537620879135e-5,0.3114991790136323,0.3046141708037686,1.097466933978851e-9,Heathland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.0025,1.25925468,1,0.008171282,0.082058,288,5,2,776,0.815128630232825,-0.209638566724224
60-168-GB,2025-11-03T17:09:05Z,2025-11-03T17:10:50Z,0.1500911059386162,0.989133301464542,0.9890298090975377,6.134291358867002e-105,-1.8180268273880723e-4,0.9336220131132669,0.9329898418095837,1.1513352161254748e-63,Grassland,Present,2.5,2.04282e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001241326,1.241326474,0.0025,1.238826474,1,0.008171282,0.082058,288,5,2,695,0.9628570646519715,-1.1662916090399986
37-181-GG,2025-11-03T17:18:09Z,2025-11-03T17:19:45Z,0.17049331515024235,0.9649278992349661,0.964562564851997,1.1896811524362124e-71,-2.3584018586017173e-4,0.9437063681837633,0.9431199761856774,8.79095319129946e-62,Grassland,Absent,1.5,1.22569e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001159614,1.159613649,0.0025,1.157113649,1,0.008171282,0.082058,288,5,2,613,1.0215973499948225,-1.413156338034262
57-152-HB,2025-11-03T17:03:11Z,2025-11-03T17:04:46Z,-0.003699725947281134,0.010561842620834126,1.46704122106045e-4,0.3164841068538614,-4.46737555140252e-5,0.39944128918155997,0.3931196185413658,3.8556699599629105e-12,Heathland,Present,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.0025,1.524821361,1,0.008171282,0.082058,288,5,2,776,-0.029213588566392217,-0.35275064475016304
3-135-HH,2025-11-03T17:12:18Z,2025-11-03T17:13:53Z,-0.1131371203662613,0.8827579597188775,0.8815366884659491,1.7871774382556284e-46,-5.386013418349366e-5,0.4712618306959897,0.46575414143240623,6.07790674557485e-15,Heathland,Absent,5.25,4.28992e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001466037,1.466036742,0.0025,1.463536742,1,0.008171282,0.082058,288,5,2,858,-0.8574427572846566,-0.40819478003780224
40-158-GB,2025-11-03T17:21:15Z,2025-11-03T17:22:50Z,0.12609422594886435,0.9409060690743635,0.9402840276961989,3.742556113385062e-60,-2.871081596270006e-4,0.975721747636151,0.9754661870849526,1.6405466740014226e-78,Grassland,Present,1.5,1.22569e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001159614,1.159613649,0.0025,1.157113649,1,0.008171282,0.082058,288,5,2,858,0.7555576414564492,-1.7203544595186282
22-165-GG,2025-11-03T16:57:12Z,2025-11-03T16:58:47Z,0.212362041314729,0.9838651799513083,0.9836953397402695,6.084013924901381e-87,-8.604399340562359e-5,0.6741407153317506,0.6707106175984006,7.317309033354099e-25,Grassland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.0025,1.25925468,1,0.008171282,0.082058,288,5,2,940,1.3847993489737094,-0.5610874020306446
52-151-HB,2025-11-03T17:15:09Z,2025-11-03T17:16:44Z,0.05799921898931184,0.5541718539347414,0.5494789260814229,2.3552490883708887e-18,-1.4717029003326958e-4,0.8796620235459741,0.8783953080043527,1.81257312484858e-45,Heathland,Present,4.75,3.88136e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00142518,1.42518033,0.0025,1.42268033,1,0.008171282,0.082058,288,5,2,695,0.42729307876800227,-1.0842360884736066
11-142-HH,2025-11-03T17:24:14Z,2025-11-03T17:25:49Z,0.06254831412016709,0.8016739616079072,0.7996080653746562,1.7014230646667113e-35,-8.450702095079002e-6,0.02978018596422828,0.01967372956802227,0.08928082514496458,Heathland,Absent,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.0025,1.320539299,1,0.008171282,0.082058,288,5,2,613,0.4277237094476999,-0.0577883784461461
