sample_id,start_time,end_time,CO2_slope,CO2_r2,CO2_adj_r2,CO2_p_value,CH4_slope,CH4_r2,CH4_adj_r2,CH4_p_value,Habitat,Bracken,Headspace height (cm),Headspace volume (m3),Chamber volume (m3),Tube internal diameter  (m),Tube length (m),Tube volume (m3),White plastic fitting internal volume (m3),Los Gatos internal volume (ml),V (m3),V (L) no rhizons,Rhizon volume (L),V (L),p (atm),A (m2),R (L atm mol-1 K-1),T (K),Rack,Rainfall mix,Rainfall volume (ml),CO2 flux (micromol CO2 per s per m2),CH4 flux (nmol CH4 per s per m2)
33-170-GB,2025-09-29T17:13:00Z,2025-09-29T17:14:35Z,0.32945439696624507,0.9974194858935056,0.9973926055382296,4.700266703790846e-126,-1.4388949869465896e-4,0.8016467419748817,0.7995805622037867,1.7126963589927217e-35,Grassland,Present,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.0025,1.320539299,1,0.008171282,0.082058,288,1,1,776,2.2571708780783313,-0.9858213734757064
39-173-GG,2025-09-29T17:16:25Z,2025-09-29T17:18:00Z,0.3429066155041946,0.9980261112395818,0.9980055498983276,1.2178172789604411e-131,1.5110184190677089e-6,5.387064024723377e-4,-0.00987234873916875,0.8205401794843297,Grassland,Absent,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.0025,1.361395711,1,0.008171282,0.082058,288,1,1,613,2.4218844193009277,0.0106720366448341
48-131-HB,2025-09-29T17:19:25Z,2025-09-29T17:21:00Z,0.1624444479477116,0.9912029466199144,0.9911103460580188,1.8613698488371855e-99,-8.2718078146507e-5,0.5946865913039149,0.5904201343702719,2.465253602593179e-20,Heathland,Present,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.0025,1.524821361,1,0.008171282,0.082058,288,2,1,776,1.2847886287709205,-0.6542251676747053
46-126-HH,2025-09-29T17:22:20Z,2025-09-29T17:23:55Z,0.12056221295166522,0.9840648040884752,0.9838970651841434,3.367657522467759e-87,4.211194161260327e-6,0.00362589654870832,-0.00686225190867362,0.5579447386317617,Heathland,Absent,4.66,3.80782e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001417826,1.417826176,0.0025,1.415326176,1,0.008171282,0.082058,288,2,1,940,0.8851779496481101,0.03091894319100603
41-157-GG,2025-09-29T17:25:26Z,2025-09-29T17:27:01Z,0.5859469891679309,0.9991049615465022,0.999095540089097,1.332313136157768e-146,-5.820187169314438e-5,0.4300615456192538,0.42406219346787755,3.0992083657081625e-13,Grassland,Absent,3,2.45138e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001282183,1.282182886,0.0025,1.279682886,1,0.008171282,0.082058,288,2,1,695,3.890493451448415,-0.3864411028133531
25-174-GB,2025-09-29T17:28:25Z,2025-09-29T17:29:08Z,0.23743122750980575,0.9802878689659832,0.9798185325127924,1.9109997162697267e-37,-1.1290425758860203e-4,0.4878333609804645,0.4756389171942851,1.3533195650481357e-7,Grassland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.0025,1.402252124,1,0.008171282,0.082058,288,2,1,695,1.727165367220691,-0.8213086608868404
42-144-HB,2025-09-29T17:30:25Z,2025-09-29T17:32:00Z,0.4426908465068724,0.9986077856267914,0.9985931307386524,1.730900312588106e-137,-4.711733671066659e-4,0.9834075932302532,0.9832329363168874,2.2971478596302267e-86,Heathland,Present,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.0025,1.361395711,1,0.008171282,0.082058,288,2,1,940,3.126641526427529,-3.327808169892924
10-129-HH,2025-09-29T17:33:27Z,2025-09-29T17:37:00Z,0.1232197141290054,0.9962996026374146,0.9962824711681434,1.2759431689356598e-264,-2.619038649695096e-5,0.4534941092731951,0.4509639894087192,3.6626838928011734e-30,Heathland,Absent,2,1.63426e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00120047,1.200470061,0.0025,1.197970061,1,0.008171282,0.082058,288,2,1,695,0.7659984946935929,-0.16281320545106975
17-166-GB,2025-09-29T17:38:37Z,2025-09-29T17:40:00Z,0.13407324782438437,0.9888560107531116,0.988721745822426,7.86424873659182e-83,-1.90607169238938e-4,0.916621736214246,0.915617178819237,1.5248512039192692e-46,Grassland,Present,5,4.08564e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001445609,1.445608536,0.0025,1.443108536,1,0.008171282,0.082058,288,2,1,613,1.0036660171492384,-1.426876289598933
30-155-GG,2025-09-29T17:41:25Z,2025-09-29T17:43:00Z,0.40581039928398177,0.9986566205127688,0.9986424796760612,3.1743888878131317e-138,-3.3979794492633196e-5,0.2703488325472417,0.2626682939424757,4.8149759002110214e-8,Grassland,Absent,3.83,3.1296e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001350005,1.350004531,0.0025,1.347504531,1,0.008171282,0.082058,288,2,1,776,2.8369702656567477,-0.23754853690003108
32-123-HB,2025-09-29T17:44:25Z,2025-09-29T17:46:00Z,0.08865587820616072,0.9792900605796356,0.979072061217316,8.607547869882032e-82,-3.38744694183034e-4,0.9694830414053732,0.969161810262272,8.594760323641373e-74,Heathland,Present,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.0025,1.524821361,1,0.008171282,0.082058,288,2,1,695,0.7011877945477025,-2.6791640874235
16-128-HH,2025-09-29T17:48:25Z,2025-09-29T17:50:00Z,0.15030189260506285,0.9889400275212948,0.988823606758361,9.831449719033376e-95,-1.2758348852935142e-6,4.0076350383164746e-4,-0.01012133372244372,0.8456837378447783,Heathland,Absent,4.75,3.88136e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00142518,1.42518033,0.0025,1.42268033,1,0.008171282,0.082058,288,2,1,858,1.1092531093441889,-0.0094158748701874
54-164-GB,2025-09-29T17:51:25Z,2025-09-29T17:53:00Z,0.3771248978231605,0.998576950706807,0.9985619712405628,4.89988161705321e-137,-1.5526406742495945e-4,0.8641992263626941,0.8627697445349329,5.698811024956671e-43,Grassland,Present,3,2.45138e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001282183,1.282182886,0.0025,1.279682886,1,0.008171282,0.082058,288,2,1,940,2.5039841017745412,-1.0309018541418422
50-160-GG,2025-09-29T17:54:20Z,2025-09-29T17:56:00Z,0.4030188546303482,0.9990276468710736,0.9990179233397845,1.960027877617334e-152,-2.201153778319441e-4,0.9509021598038264,0.9504111814018646,2.9153201644793228e-67,Grassland,Absent,4.25,3.4728e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001384324,1.384323917,0.0025,1.381823917,1,0.008171282,0.082058,288,2,1,776,2.8890793658808396,-1.5779182261599516
53-149-HB,2025-09-29T17:57:25Z,2025-09-29T17:59:00Z,0.2394592951648142,0.9952527442310258,0.995203293650099,2.3984570584789247e-113,-5.945880929541099e-4,0.9908285347795832,0.9907329986835371,1.2843753273804726e-99,Heathland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.0025,1.402252124,1,0.008171282,0.082058,288,3,2,858,1.741918305378189,-4.3252607194212604
23-146-HH,2025-09-29T18:00:25Z,2025-09-29T18:02:00Z,0.10748283174090792,0.9832994789382268,0.9831236839796818,3.1274653439105826e-86,1.479662304290679e-6,6.238489722536749e-4,-0.00989589998593309,0.8081266346513769,Heathland,Absent,8,6.53703e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001690747,1.690747011,0.0025,1.688247011,1,0.008171282,0.082058,288,3,2,776,0.9410530659206674,0.01295500616634778
45-161-GB,2025-09-29T18:03:25Z,2025-09-29T18:05:08Z,0.17539700178183149,0.9928454699501378,0.992776008493343,2.552254608530328e-112,-8.093107181234878e-5,0.6998848471331087,0.6969711077848865,1.123377931197248e-28,Grassland,Present,4.25,3.4728e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001384324,1.384323917,0.0025,1.381823917,1,0.008171282,0.082058,288,3,1,858,1.2573502526328104,-0.5801621610138695
36-178-GG,2025-09-29T18:06:25Z,2025-09-29T18:08:05Z,0.2471605007117975,0.995613916929719,0.9955704903646668,6.676078227384326e-121,-2.995501366218615e-4,0.96215312492312,0.9617784033877056,1.2515060523110935e-73,Grassland,Absent,6.75,5.51562e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001588606,1.58860598,0.0025,1.58610598,1,0.008171282,0.082058,288,3,1,858,2.033254046070897,-2.464234881922693
2-138-HB,2025-09-29T18:10:05Z,2025-09-29T18:11:40Z,0.2540998162107958,0.9960188785403103,0.9959774085251052,5.137863008229886e-117,-1.1945689541707508e-4,0.8369849757283844,0.8352869025588884,1.3626429531355591e-39,Heathland,Present,5,4.08564e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001445609,1.445608536,0.0025,1.443108536,1,0.008171282,0.082058,288,3,2,613,1.902179253751616,-0.8942486915906812
5-139-HH,2025-09-29T18:13:05Z,2025-09-29T18:14:40Z,0.12882272883274204,0.9900253047073228,0.9899203079147684,7.274446361804878e-97,-6.553231860813698e-5,0.5852558430545383,0.5808901150866913,7.408111260930764e-20,Heathland,Absent,3.75,3.06423e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001343468,1.343467505,0.0025,1.340967505,1,0.008171282,0.082058,288,3,1,613,0.8962229207991407,-0.45590996652445526
18-167-GB,2025-09-29T18:16:05Z,2025-09-29T18:17:42Z,0.367820421413747,0.9978025303121744,0.9977798759854956,9.798582454661951e-131,-6.480258813966145e-4,0.992600453124338,0.9925241691359292,3.6767454753061064e-105,Grassland,Present,2.25,1.83854e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001220898,1.220898268,0.0025,1.218398268,1,0.008171282,0.082058,288,3,1,776,2.325475139592897,-4.097021234461238
43-180-GG,2025-09-29T18:19:25Z,2025-09-29T18:21:02Z,0.5178344258850294,0.999026357048208,0.999016319492004,6.998883757431989e-148,-6.953915848161982e-5,0.5956700506162,0.5915017006225527,8.784040238786398e-21,Grassland,Absent,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.0025,1.320539299,1,0.008171282,0.082058,288,3,2,613,3.547807516115368,-0.47642940830705593
29-148-HB,2025-09-29T18:23:05Z,2025-09-29T18:24:40Z,0.27930963430629974,0.9957936586398266,0.9957493813623512,1.1176253514325698e-114,-2.481138805489883e-4,0.947200951778992,0.946645172324034,1.7709429457752883e-62,Heathland,Present,3.25,2.65567e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001302611,1.302611093,0.0025,1.300111093,1,0.008171282,0.082058,288,3,1,858,1.884070173235631,-1.6736406643082755
19-147-HH,2025-09-29T18:26:05Z,2025-09-29T18:27:40Z,0.15063920152155172,0.9873230633782486,0.9871896219401248,6.424338957907762e-92,-5.147662086889767e-5,0.4883597003534488,0.4829740129887482,1.7330770428892016e-15,Heathland,Absent,2.25,1.83854e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001220898,1.220898268,0.0025,1.218398268,1,0.008171282,0.082058,288,3,2,940,0.952387898529553,-0.3254512124170941
38-156-GB,2025-09-29T18:29:25Z,2025-09-29T18:31:00Z,0.1833488431692238,0.992553348591782,0.9924749627874851,6.786932567803481e-103,-1.191993182704505e-4,0.8575133161293891,0.8560134562991721,5.6085726850145475e-42,Grassland,Present,6.25,5.10705e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00154775,1.547749567,0.0025,1.545249567,1,0.008171282,0.082058,288,3,2,695,1.46951915402473,-0.9553683476663436
59-172-GG,2025-09-29T18:32:25Z,2025-09-29T18:34:00Z,0.437807534022036,0.9985774983604382,0.9985625246589692,4.811106566332028e-137,-3.954392872818722e-5,0.3006630397653758,0.2933015980786955,6.104340206541214e-9,Grassland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.002,1.25975468,1,0.008171282,0.082058,288,3,2,695,2.860582918040893,-0.2583753778581283
9-134-HB,2025-09-29T18:35:25Z,2025-09-29T18:37:00Z,0.2898460976416919,0.9972103021446772,0.9971812427920176,1.9815808928864294e-124,-2.4716033985896173e-4,0.9617241570145224,0.961325450316757,7.913356260790066e-70,Heathland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.002,1.402752124,1,0.008171282,0.082058,288,4,2,776,2.1084511372882577,-1.7979386436742582
7-136-HH,2025-09-29T18:38:32Z,2025-09-29T18:40:00Z,0.11284112676353714,0.9812974155562264,0.9810848861875472,7.873071226279296e-78,-4.9123092850520496e-5,0.3480144402726823,0.34060551345759915,9.451825426246596e-10,Heathland,Absent,4.75,3.88136e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00142518,1.42518033,0.002,1.42318033,1,0.008171282,0.082058,288,4,2,940,0.8327863911418176,-0.36253664235767374
15-154-GB,2025-09-29T18:44:18Z,2025-09-29T18:47:37Z,0.22362536753735235,0.998309560539885,0.9983011920277062,5.984839147108595e-282,-1.8788041190801583e-4,0.9679278997809873,0.967769127007626,7.492078216862135e-153,Grassland,Present,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.0025,1.361395711,1,0.008171282,0.082058,288,4,2,940,1.5794235774740604,-1.326963732160186
35-182-GG,2025-09-29T18:49:25Z,2025-09-29T18:51:00Z,0.46876466334964784,0.999011145494792,0.9990007365000004,1.516822059024853e-144,-4.351685165548988e-5,0.33052762235771316,0.32348054469832066,7.344907325625582e-10,Grassland,Absent,5,4.08564e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001445609,1.445608536,0.002,1.443608536,1,0.008171282,0.082058,288,4,2,776,3.509150186774817,-0.32576510145520765
1-137-HB,2025-09-29T18:52:25Z,2025-09-29T18:54:00Z,0.16259889080863918,0.9938611094961756,0.993797162720094,5.486531248242464e-108,-2.0616165075906424e-4,0.9354768314955842,0.9348047151569966,6.168857770298442e-59,Heathland,Present,4,3.26851e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001363896,1.363895711,0.002,1.361895711,1,0.008171282,0.082058,288,4,2,940,1.148405141341576,-1.4560806565268185
6-125-HH,2025-09-29T18:55:25Z,2025-09-29T18:57:00Z,0.12098443705528264,0.9902965254079774,0.9901943835701666,1.9636061371403327e-97,1.0649835555225575e-5,0.03375626104833539,0.02358527432252832,0.07163534918647661,Heathland,Absent,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.002,1.525321361,1,0.008171282,0.082058,288,4,2,613,0.9568774491875026,0.08423056492542205
26-159-GB,2025-09-29T18:58:44Z,2025-09-29T19:01:10Z,0.24517545024295564,0.9983523363939492,0.9983412035317462,7.3232107680254705e-208,-2.350183744695547e-4,0.9703144330776876,0.970113854922807,6.178549432007715e-115,Grassland,Present,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.002,1.321039299,1,0.008171282,0.082058,288,4,2,940,1.6797556548162946,-1.6101670991519288
34-163-GG,2025-09-29T19:02:35Z,2025-09-29T19:04:10Z,0.3213692844800425,0.9968908395311502,0.996858111526215,6.503492661568805e-121,-2.794289703986865e-5,0.22315551506170797,0.21497820469393647,1.0329781002173631e-6,Grassland,Absent,5.25,4.28992e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001466037,1.466036742,0.002,1.464036742,1,0.008171282,0.082058,288,4,2,695,2.4397515715554308,-0.2121351674200365
55-124-HB,2025-09-29T19:05:35Z,2025-09-29T19:12:25Z,0.07642240447646537,0.9716807777450396,0.9716130284095016,0,-2.2054453079216275e-4,0.9958365471472932,0.99582658673377,0,Heathland,Present,3,2.45138e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001282183,1.282182886,0.0025,1.279682886,1,0.008171282,0.082058,288,4,2,858,0.507419390586576,-1.4643424553100046
51-132-HH,2025-09-29T19:14:15Z,2025-09-29T19:15:50Z,0.16405287248678802,0.993610391994054,0.9935438335773252,3.747997408594318e-107,-1.1092903490118608e-5,0.04589148922464932,0.03595285890407274,0.03416275196984888,Heathland,Absent,4.25,3.4728e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001384324,1.384323917,0.0025,1.381823917,1,0.008171282,0.082058,288,4,2,695,1.1760287722761282,-0.0795205440460202
28-176-GB,2025-09-29T19:17:25Z,2025-09-29T19:19:00Z,0.42879830775160144,0.998980911169138,0.9989701839182868,6.341970567818794e-144,-1.4022463579555422e-4,0.8765613290712322,0.875261974640403,6.079246128648426e-45,Grassland,Present,4.5,3.67708e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001404752,1.404752124,0.002,1.402752124,1,0.008171282,0.082058,288,4,2,613,3.119242546310885,-1.020047519095666
58-162-GG,2025-09-29T19:20:25Z,2025-09-29T19:22:07Z,0.4492427012828616,0.9990751484739356,0.999066169332906,4.439901627163186e-158,-9.421274054965712e-5,0.7508517397802544,0.7484328246324898,7.462906098796859e-33,Grassland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.0025,1.25925468,1,0.008171282,0.082058,288,4,2,858,2.9352989555442854,-0.6155749623637197
47-145-HB,2025-09-29T19:23:35Z,2025-09-29T19:25:05Z,0.23049167277943353,0.9905098899620984,0.9904044442950106,7.995469997100082e-93,-5.3399128825948994e-5,0.4789701904039884,0.47318097029736617,2.1740978244438543e-14,Heathland,Present,5.5,4.49421e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001486465,1.486464949,0.0025,1.483964949,1,0.008171282,0.082058,288,5,2,613,1.7742152120047618,-0.4110410824319131
44-153-HH,2025-09-29T19:26:35Z,2025-09-29T19:28:36Z,0.37030747433754896,0.978176222069145,0.9779973386434824,3.4459543040188886e-103,2.4256280508382435e-5,0.2141578361583396,0.20771650694652277,6.250702320843904e-8,Heathland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.0025,1.25925468,1,0.008171282,0.082058,288,5,2,776,2.4195454696299077,0.15848768302373395
60-168-GB,2025-09-29T19:30:07Z,2025-09-29T19:33:00Z,0.2516478453043385,0.997903812034962,0.997891833818019,2.5432886692850814e-236,-1.3550887718422858e-4,0.9561774136857089,0.95592699890677,8.669507861106089e-121,Grassland,Present,2.5,2.04282e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001241326,1.241326474,0.0025,1.238826474,1,0.008171282,0.082058,288,5,2,695,1.6176166921258617,-0.8710641706442712
37-181-GG,2025-09-29T19:34:35Z,2025-09-29T19:36:47Z,0.4506877255054122,0.9970971150506356,0.9970752888480088,1.3122092231967806e-170,-2.555682100857479e-4,0.9811879518593918,0.9810465078884096,1.2395371900402697e-116,Grassland,Absent,1.5,1.22569e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001159614,1.159613649,0.0025,1.157113649,1,0.008171282,0.082058,288,5,2,613,2.7063591808088003,-1.5346754139194547
57-152-HB,2025-09-29T19:38:27Z,2025-09-29T19:40:16Z,0.06223827796620985,0.914826613828102,0.9140452066155158,4.0064626703979416e-60,-1.533737968806247e-4,0.919838676672222,0.9191032516875636,1.4659543365110124e-61,Heathland,Present,6,4.90277e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001527321,1.527321361,0.0025,1.524821361,1,0.008171282,0.082058,288,5,2,776,0.49224847518955545,-1.213047984545928
3-135-HH,2025-09-29T19:41:55Z,2025-09-29T19:45:00Z,0.10192445170577506,0.9874017293498866,0.9873343589186026,1.4035721353380203e-179,-2.730363719695133e-5,0.4390050397893944,0.4360050667401397,2.9442707173616147e-25,Heathland,Absent,5.25,4.28992e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001466037,1.466036742,0.0025,1.463536742,1,0.008171282,0.082058,288,5,2,858,0.7737837846931296,-0.20728207385537545
40-158-GB,2025-09-29T19:46:30Z,2025-09-29T19:49:02Z,0.4507032944375632,0.9988717155237468,0.9988643890011736,6.981518118561678e-229,-2.867270934047072e-4,0.9885125203312316,0.9884379263074085,2.8006409991803937e-151,Grassland,Present,1.5,1.22569e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001159614,1.159613649,0.0025,1.157113649,1,0.008171282,0.082058,288,5,2,858,2.7064526715343686,-1.721783083291744
22-165-GG,2025-09-29T19:50:26Z,2025-09-29T19:52:06Z,0.6929393278026074,0.999559751189888,0.99955534870178675,1.2185900571291208e-169,-3.7013883700811745e-5,0.3741549979399247,0.3678965479193239,8.527295306969161e-12,Grassland,Absent,2.75,2.2471e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001261755,1.26175468,0.0025,1.25925468,1,0.008171282,0.082058,288,5,2,940,4.527584041646729,-0.24184436131600473
52-151-HB,2025-09-29T19:53:30Z,2025-09-29T19:55:00Z,0.2673614206508926,0.9974665479113736,0.9974383984437222,1.2337370263343972e-118,-5.691993756597671e-4,0.9887558260544947,0.9886308907884336,1.651027317060438e-89,Heathland,Present,4.75,3.88136e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.00142518,1.42518033,0.0025,1.42268033,1,0.008171282,0.082058,288,5,2,695,1.9731720075871644,-4.200786605837456
11-142-HH,2025-09-29T19:56:25Z,2025-09-29T19:58:00Z,0.18631404005457705,0.9950172022850704,0.994964751782808,3.4912212802200536e-111,1.2476054707999122e-4,0.7516077778459473,0.7489931228759047,1.7439212758767057e-30,Heathland,Absent,3.5,2.85995e-4,9.14469e-4,0.003,3.12,2.21e-5,5.22e-7,100,0.001323039,1.323039299,0.0025,1.320539299,1,0.008171282,0.082058,288,5,2,613,1.2764820541502702,0.8547643503781475
