Date,Time,[CH4]_ppm,[CH4]_ppm_sd,[H2O]_ppm,[H2O]_ppm_sd,[CO2]_ppm,[CO2]_ppm_sd,[CH4]d_ppm,[CH4]d_ppm_sd,[CO2]d_ppm,[CO2]d_ppm_sd,GasP_torr,GasP_torr_sd,GasT_C,GasT_C_sd,AmbT_C,AmbT_C_sd,RD0_us,RD0_us_sd,RD1_us,RD1_us_sd,Fit_Flag,MIU_VALVE,M,IU_DESC
29/09/2025,"16:33:12.488,",2.33E+00,0.00E+00,1.00E+04,0.00E+00,6.88E+02,0.00E+00,2.35E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:13.465,",2.34E+00,0.00E+00,9.45E+03,0.00E+00,6.88E+02,0.00E+00,2.37E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:14.441,",2.34E+00,0.00E+00,1.00E+04,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:15.418,",2.33E+00,0.00E+00,9.85E+03,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:16.395,",2.34E+00,0.00E+00,9.88E+03,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:17.371,",2.33E+00,0.00E+00,9.82E+03,0.00E+00,6.87E+02,0.00E+00,2.35E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:18.349,",2.34E+00,0.00E+00,9.70E+03,0.00E+00,6.87E+02,0.00E+00,2.37E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:19.326,",2.34E+00,0.00E+00,9.37E+03,0.00E+00,6.87E+02,0.00E+00,2.36E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.64E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:20.304,",2.34E+00,0.00E+00,9.87E+03,0.00E+00,6.87E+02,0.00E+00,2.36E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:21.280,",2.33E+00,0.00E+00,9.95E+03,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:22.257,",2.33E+00,0.00E+00,9.86E+03,0.00E+00,6.88E+02,0.00E+00,2.35E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:23.234,",2.34E+00,0.00E+00,9.61E+03,0.00E+00,6.87E+02,0.00E+00,2.36E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:24.210,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.88E+02,0.00E+00,2.34E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:25.187,",2.33E+00,0.00E+00,9.76E+03,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:26.166,",2.33E+00,0.00E+00,9.94E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:27.141,",2.34E+00,0.00E+00,9.95E+03,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.94E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:28.119,",2.32E+00,0.00E+00,9.98E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:29.094,",2.34E+00,0.00E+00,9.77E+03,0.00E+00,6.88E+02,0.00E+00,2.36E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:30.075,",2.33E+00,0.00E+00,9.91E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:31.049,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.89E+02,0.00E+00,2.34E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:32.027,",2.32E+00,0.00E+00,1.00E+04,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:33.002,",2.34E+00,0.00E+00,9.77E+03,0.00E+00,6.90E+02,0.00E+00,2.36E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:33.980,",2.34E+00,0.00E+00,9.95E+03,0.00E+00,6.90E+02,0.00E+00,2.36E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:34.957,",2.33E+00,0.00E+00,9.97E+03,0.00E+00,6.91E+02,0.00E+00,2.35E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:35.933,",2.33E+00,0.00E+00,9.77E+03,0.00E+00,6.90E+02,0.00E+00,2.36E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:36.911,",2.34E+00,0.00E+00,9.60E+03,0.00E+00,6.91E+02,0.00E+00,2.36E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:37.887,",2.33E+00,0.00E+00,9.89E+03,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:38.865,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.91E+02,0.00E+00,2.34E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:39.841,",2.32E+00,0.00E+00,1.00E+04,0.00E+00,6.91E+02,0.00E+00,2.35E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:40.819,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:41.795,",2.34E+00,0.00E+00,9.39E+03,0.00E+00,6.89E+02,0.00E+00,2.36E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:42.772,",2.33E+00,0.00E+00,9.97E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:43.748,",2.32E+00,0.00E+00,9.97E+03,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:44.725,",2.32E+00,0.00E+00,1.00E+04,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:45.702,",2.33E+00,0.00E+00,9.88E+03,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:46.679,",2.32E+00,0.00E+00,1.00E+04,0.00E+00,6.91E+02,0.00E+00,2.35E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:47.656,",2.34E+00,0.00E+00,9.70E+03,0.00E+00,6.89E+02,0.00E+00,2.36E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:48.632,",2.33E+00,0.00E+00,9.63E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:49.609,",2.33E+00,0.00E+00,9.89E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:50.586,",2.32E+00,0.00E+00,9.81E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:51.563,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.90E+02,0.00E+00,2.34E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:52.540,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.90E+02,0.00E+00,2.34E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:53.517,",2.32E+00,0.00E+00,9.87E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:54.494,",2.33E+00,0.00E+00,9.67E+03,0.00E+00,6.89E+02,0.00E+00,2.36E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:55.471,",2.33E+00,0.00E+00,9.92E+03,0.00E+00,6.90E+02,0.00E+00,2.35E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:56.455,",2.33E+00,0.00E+00,9.47E+03,0.00E+00,6.89E+02,0.00E+00,2.35E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:57.430,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.90E+02,0.00E+00,2.34E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:58.408,",2.34E+00,0.00E+00,9.69E+03,0.00E+00,6.89E+02,0.00E+00,2.36E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:33:59.384,",2.31E+00,0.00E+00,1.01E+04,0.00E+00,6.90E+02,0.00E+00,2.34E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:00.362,",2.32E+00,0.00E+00,9.89E+03,0.00E+00,6.89E+02,0.00E+00,2.34E+00,0.00E+00,6.96E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:01.340,",2.33E+00,0.00E+00,9.71E+03,0.00E+00,6.89E+02,0.00E+00,2.36E+00,0.00E+00,6.95E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:02.316,",2.32E+00,0.00E+00,9.91E+03,0.00E+00,6.90E+02,0.00E+00,2.34E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:03.293,",2.32E+00,0.00E+00,9.93E+03,0.00E+00,6.90E+02,0.00E+00,2.34E+00,0.00E+00,6.97E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:04.270,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.91E+02,0.00E+00,2.34E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:05.249,",2.33E+00,0.00E+00,9.99E+03,0.00E+00,6.91E+02,0.00E+00,2.35E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.93E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:06.225,",2.32E+00,0.00E+00,1.00E+04,0.00E+00,6.92E+02,0.00E+00,2.34E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:07.201,",2.33E+00,0.00E+00,9.98E+03,0.00E+00,6.92E+02,0.00E+00,2.35E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:08.179,",2.34E+00,0.00E+00,9.48E+03,0.00E+00,6.91E+02,0.00E+00,2.36E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:09.156,",2.32E+00,0.00E+00,1.00E+04,0.00E+00,6.92E+02,0.00E+00,2.34E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:10.134,",2.33E+00,0.00E+00,9.73E+03,0.00E+00,6.91E+02,0.00E+00,2.36E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:11.108,",2.32E+00,0.00E+00,1.02E+04,0.00E+00,6.92E+02,0.00E+00,2.34E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:12.085,",2.33E+00,0.00E+00,1.00E+04,0.00E+00,6.92E+02,0.00E+00,2.36E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:13.063,",2.32E+00,0.00E+00,1.01E+04,0.00E+00,6.92E+02,0.00E+00,2.35E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:14.038,",2.34E+00,0.00E+00,9.80E+03,0.00E+00,6.91E+02,0.00E+00,2.36E+00,0.00E+00,6.98E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:15.015,",2.33E+00,0.00E+00,9.89E+03,0.00E+00,6.92E+02,0.00E+00,2.35E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:15.992,",2.33E+00,0.00E+00,1.01E+04,0.00E+00,6.93E+02,0.00E+00,2.35E+00,0.00E+00,7.00E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:16.969,",2.34E+00,0.00E+00,9.59E+03,0.00E+00,6.92E+02,0.00E+00,2.37E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:17.946,",2.35E+00,0.00E+00,9.79E+03,0.00E+00,6.92E+02,0.00E+00,2.37E+00,0.00E+00,6.99E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
29/09/2025,"16:34:18.922,",2.34E+00,0.00E+00,9.95E+03,0.00E+00,6.93E+02,0.00E+00,2.37E+00,0.00E+00,7.00E+02,0.00E+00,1.41E+02,0.00E+00,1.65E+01,0.00E+00,1.94E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
