Date,"Time,",[CH4]_ppm,[CH4]_ppm_sd,[H2O]_ppm,[H2O]_ppm_sd,[CO2]_ppm,[CO2]_ppm_sd,[CH4]d_ppm,[CH4]d_ppm_sd,[CO2]d_ppm,[CO2]d_ppm_sd,GasP_torr,GasP_torr_sd,GasT_C,GasT_C_sd,AmbT_C,AmbT_C_sd,RD0_us,RD0_us_sd,RD1_us,RD1_us_sd,Fit_Flag,MIU_VALVE,M,IU_DESC
03/10/2025,"12:59:10.493,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.85E+02,0.00E+00,2.10E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:11.471,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.85E+02,0.00E+00,2.10E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:12.445,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.85E+02,0.00E+00,2.10E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:13.421,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:14.401,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.85E+02,0.00E+00,2.10E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:15.376,",2.08E+00,0.00E+00,1.23E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:16.354,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:17.330,",2.09E+00,0.00E+00,1.22E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:18.307,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:19.285,",2.08E+00,0.00E+00,1.20E+04,0.00E+00,5.85E+02,0.00E+00,2.10E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:20.260,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:21.238,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.92E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:22.215,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:23.190,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:24.168,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:25.144,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.87E+02,0.00E+00,2.11E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:26.121,",2.08E+00,0.00E+00,1.23E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:27.099,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:28.075,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:29.052,",2.08E+00,0.00E+00,1.23E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:30.031,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:31.007,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:31.984,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:32.961,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.85E+02,0.00E+00,2.11E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:33.937,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.86E+02,0.00E+00,2.10E+00,0.00E+00,5.93E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:34.913,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.86E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:35.890,",2.08E+00,0.00E+00,1.23E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:36.867,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:37.844,",2.08E+00,0.00E+00,1.21E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:38.824,",2.07E+00,0.00E+00,1.21E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:39.800,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:40.776,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.94E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:41.754,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.87E+02,0.00E+00,2.10E+00,0.00E+00,5.95E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:42.730,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.88E+02,0.00E+00,2.10E+00,0.00E+00,5.95E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:43.707,",2.07E+00,0.00E+00,1.21E+04,0.00E+00,5.88E+02,0.00E+00,2.10E+00,0.00E+00,5.95E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:44.685,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.88E+02,0.00E+00,2.10E+00,0.00E+00,5.95E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:45.661,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.88E+02,0.00E+00,2.10E+00,0.00E+00,5.95E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:46.638,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.88E+02,0.00E+00,2.10E+00,0.00E+00,5.95E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:47.616,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.89E+02,0.00E+00,2.10E+00,0.00E+00,5.97E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:48.591,",2.08E+00,0.00E+00,1.22E+04,0.00E+00,5.89E+02,0.00E+00,2.10E+00,0.00E+00,5.97E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:49.569,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.89E+02,0.00E+00,2.10E+00,0.00E+00,5.96E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:50.546,",2.08E+00,0.00E+00,1.23E+04,0.00E+00,5.90E+02,0.00E+00,2.10E+00,0.00E+00,5.97E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:51.522,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.90E+02,0.00E+00,2.10E+00,0.00E+00,5.97E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:52.500,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.90E+02,0.00E+00,2.09E+00,0.00E+00,5.97E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:53.476,",2.08E+00,0.00E+00,1.23E+04,0.00E+00,5.90E+02,0.00E+00,2.10E+00,0.00E+00,5.98E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:54.453,",2.07E+00,0.00E+00,1.23E+04,0.00E+00,5.92E+02,0.00E+00,2.10E+00,0.00E+00,5.99E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:55.431,",2.07E+00,0.00E+00,1.23E+04,0.00E+00,5.92E+02,0.00E+00,2.10E+00,0.00E+00,5.99E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:56.407,",2.07E+00,0.00E+00,1.22E+04,0.00E+00,5.92E+02,0.00E+00,2.10E+00,0.00E+00,5.99E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:57.383,",2.07E+00,0.00E+00,1.23E+04,0.00E+00,5.92E+02,0.00E+00,2.10E+00,0.00E+00,5.99E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:58.362,",2.07E+00,0.00E+00,1.23E+04,0.00E+00,5.92E+02,0.00E+00,2.10E+00,0.00E+00,6.00E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"12:59:59.337,",2.07E+00,0.00E+00,1.23E+04,0.00E+00,5.93E+02,0.00E+00,2.10E+00,0.00E+00,6.00E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:00.314,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.93E+02,0.00E+00,2.10E+00,0.00E+00,6.01E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:01.292,",2.08E+00,0.00E+00,1.24E+04,0.00E+00,5.94E+02,0.00E+00,2.10E+00,0.00E+00,6.02E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:02.268,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.94E+02,0.00E+00,2.10E+00,0.00E+00,6.01E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:03.246,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.94E+02,0.00E+00,2.10E+00,0.00E+00,6.01E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:04.220,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.94E+02,0.00E+00,2.10E+00,0.00E+00,6.01E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:05.197,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.95E+02,0.00E+00,2.10E+00,0.00E+00,6.02E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:06.174,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.95E+02,0.00E+00,2.10E+00,0.00E+00,6.02E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:07.153,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.96E+02,0.00E+00,2.10E+00,0.00E+00,6.03E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:08.129,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.96E+02,0.00E+00,2.10E+00,0.00E+00,6.03E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:09.106,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.96E+02,0.00E+00,2.10E+00,0.00E+00,6.04E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:10.083,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.96E+02,0.00E+00,2.10E+00,0.00E+00,6.04E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:11.060,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.96E+02,0.00E+00,2.09E+00,0.00E+00,6.04E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:12.037,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.97E+02,0.00E+00,2.10E+00,0.00E+00,6.05E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:13.013,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.97E+02,0.00E+00,2.10E+00,0.00E+00,6.05E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:13.990,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.98E+02,0.00E+00,2.10E+00,0.00E+00,6.05E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:14.966,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.98E+02,0.00E+00,2.10E+00,0.00E+00,6.06E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:15.943,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.99E+02,0.00E+00,2.10E+00,0.00E+00,6.06E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:16.920,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.98E+02,0.00E+00,2.09E+00,0.00E+00,6.06E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:17.899,",2.07E+00,0.00E+00,1.24E+04,0.00E+00,5.98E+02,0.00E+00,2.09E+00,0.00E+00,6.06E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"13:00:18.875,",2.07E+00,0.00E+00,1.25E+04,0.00E+00,5.99E+02,0.00E+00,2.10E+00,0.00E+00,6.07E+02,0.00E+00,1.41E+02,0.00E+00,1.83E+01,0.00E+00,1.98E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
